obs,ys
53014,-5.201153689892277
53015,-1.5639896428533684
53016,-0.6783448974068973
53017,-2.678571662813741
53018,-2.3505502645759995
53019,-2.6794708675868804
53020,-0.6535720042052708
53021,10.238704898148832
53022,-3.905360314037568
53023,1.1579183491822742
53024,-2.8732359476715144
53025,-4.793776682264954
53026,2.3479957718745426
53027,-3.7741463424671684
53028,-2.8530843940467183
53029,-1.9986628268692734
53030,-2.3390877673311383
53031,-4.493364810314852
53032,-5.984270403002303
53033,-1.2353907699614661
53034,-3.84297149130938
53035,-4.920434454418559
53036,-2.9493572635932086
53037,-14.804559837645407
53038,-2.303494916067232
53039,-3.8791143729379556
53040,-2.7705059857342555
53041,-4.336801543379085
53042,-3.174763700573922
53043,-4.605840581909689
53044,0.5843909624393344
53045,-5.225335846378002
53046,-2.873740867342193
53047,-3.668070463386865
53048,1.6369832326123332
53049,-0.9907031691323611
53050,0.3149271161758729
53051,-2.830437017879771
53052,-2.4075865378813655
53053,-1.9050288548790828
53054,0.23583726898380064
53055,-0.1631858287577881
53056,-2.7936635388707987
53057,1.1146589042366228
53058,-3.1191900554327145
53059,-3.1977595582399085
53060,-4.60577836767915
53061,-2.1974830203925797
53062,5.754098682755732
53063,-2.7509248683392156
53064,-6.72737443277911
53065,-5.181415995229268
53066,-2.1847517679893955
53067,-10.133787247072583
53068,-3.417442611560609
53069,-12.274185752005163
53070,-12.360920417612002
53071,-4.158808114518328
53072,-2.616155763264856
53073,-3.1490822636017874
53074,-2.03686763519672
53075,-2.1119247657464504
53076,-3.689654966870288
53077,4.9213627713434605
53078,-3.654011889858266
53079,-1.9080143001766805
53080,-3.375980947357767
53081,-2.576268311134674
53082,-3.1647610210140056
53083,-2.8774654622626987
53084,-1.8369544022557058
53085,2.9554169582673633
53086,5.56729518236123
53087,34.210789634750135
53088,-2.422063948976916
53089,-2.7837219954052363
53090,-2.7771818393233967
53091,-3.0235168680358107
53092,-3.836689963709596
53093,-2.3295680157007514
53094,-6.275618615814503
53095,-1.2883797140506965
53096,-0.32659229786321786
53097,-2.165410430243064
53098,-3.141911783045056
53099,-0.9689966161089381
53100,4.829990917088885
53101,-6.2399085077342535
53102,-1.082422905537785
53103,-33.45370027418321
53104,-2.824057502801156
53105,-2.494512620157361
53106,-2.728350534916124
53107,-2.6896119238428176
53108,-3.177984374749359
53109,-29.288638720383236
53110,-2.808359117596754
53111,-2.5920927290130367
53112,-3.102808593799298
53113,-0.3846863926669317
53114,-3.0774363725856313
53115,-2.5189052469315705
53116,-6.295141358588518
53117,-1.8085633407182997
53118,-2.9252370553925924
53119,-4.458759872210576
53120,11.77546627096974
53121,0.8925937028245383
53122,-2.3235658808881565
53123,0.05766760881357502
53124,-2.2123945570438037
53125,-2.4917906314426364
53126,-0.7594449651341999
53127,-2.948789310602294
53128,-4.5470426621374305
53129,-4.201466184618367
53130,-8.268696696365584
53131,-4.913944635992349
53132,-3.424044952724042
53133,-1.4258984181479177
53134,-17.356642812652318
53135,-2.191639072827101
53136,-0.19196895048305018
53137,-4.236955178038835
53138,-3.9883294170732864
53139,-2.6128374668889505
53140,-2.507115477839133
53141,-6.702988356759784
53142,-2.6587869550664944
53143,-2.4908837442941114
53144,-3.093865767220982
53145,-3.0379393079423958
53146,-2.8013080862735205
53147,-2.322322329281012
53148,-0.664926254354159
53149,-2.4774915845669976
53150,-2.6342746689759453
53151,-3.058055649563737
53152,-1.9219343855012792
53153,-3.431960605030172
53154,-4.382045732629087
53155,-1.4903390519329525
53156,-1.113932636024639
53157,-9.998747131240673
53158,-5.803566905537124
53159,-2.5039131087878523
53160,-0.06484559984719995
53161,-3.257188133579648
53162,-3.8747383626374448
53163,-4.198253472249139
53164,-1.8248526735068702
53165,-2.5445926280512765
53166,-2.902804563938697
53167,-3.391755448925408
53168,-2.2694815525680454
53169,-8.736621728285282
53170,-0.6278370314239519
53171,-1.6672030460205063
53172,-2.0832700984916466
53173,-1.966738048567628
53174,-2.3881781400548485
53175,-2.7279884714406206
53176,-3.7170903702174325
53177,8.170640414855736
53178,-4.668893659600186
53179,-3.5637013218464633
53180,-2.130631208849082
53181,-2.3153137807357616
53182,-1.557166788115069
53183,-0.35134537764806195
53184,-2.461874339576662
53185,-4.624933608141445
53186,-3.2076996314161876
53187,3.0689590167473955
53188,-3.4337869167667003
53189,-1.1851166256308059
53190,-3.9359305994939735
53191,-0.01628973630875974
53192,-5.581352677880041
53193,-4.230744083603096
53194,-1.9465563209591252
53195,-3.0987913089778703
53196,-4.447975987799261
53197,-0.10748805605938783
53198,-2.5064359791142286
53199,-2.8439529924431524
53200,-8.540039668035465
53201,-2.1744823806797426
53202,1.254559632263415
53203,-15.24873104661802
53204,-4.647359530125782
53205,-1.4760325250711062
53206,-2.0947345461022504
53207,-2.9257722652726432
53208,-7.189290552485618
53209,-2.0369363431559866
53210,-7.48091969957702
53211,-2.4709891254370415
53212,-1.8513061112558682
53213,-6.006884466557557
53214,-2.1946778195945127
53215,-8.15806372721628
53216,0.18230285949083758
53217,-1.7264804886175105
53218,-13.83347436943302
53219,11.7284017237833
53220,-6.846825584149228
53221,4.541321931031188
53222,-3.0169297807430207
53223,-0.9059662148988628
53224,-0.8991461428657217
53225,-1.946503676672802
53226,-3.7784205633026513
53227,-0.4420443932983358
53228,3.871286878133015
53229,-2.8546553037537117
53230,0.1935922926459881
53231,-2.4213405795932434
53232,-2.8644067472587573
53233,-2.404896087795334
53234,-3.567526812167662
53235,-0.800989547290311
53236,-2.99341392245367
53237,-6.781272411535742
53238,1.059587187829154
53239,-2.3974193858246595
53240,-1.7505548993540418
53241,76.21899761783367
53242,-3.3793019017072012
53243,-4.388969833606832
53244,-0.9830697446888683
53245,-2.8039414156552227
53246,-2.0738044265556947
53247,-2.964619348144069
53248,-1.4183425122126867
53249,-2.7756433993291023
53250,-3.421510568809592
53251,-3.584461047580104
53252,-3.224683224735436
53253,-3.1930000112734884
53254,-2.8575716226407097
53255,-2.2619298178556875
53256,-3.2827273798215733
53257,-2.1391819111671837
53258,-4.766589064690875
53259,-1.823170122607718
53260,0.5758695737336441
53261,-2.5717110106383334
53262,-2.886537499456511
53263,-1.580362440063287
53264,-1.9334554399552486
53265,-3.282130977753469
53266,-2.9141455184198914
53267,-2.2003640620106726
53268,-1.4818802693987385
53269,-1.1624658369756482
53270,-2.938858096840581
53271,-3.2899763389047343
53272,-7.817627413245836
53273,-2.4179795786477163
53274,-8.68774195243648
53275,-2.053793672236243
53276,1.6714714919057037
53277,-1.4993206822394551
53278,-2.686162112659441
53279,-1.66535576465608
53280,8.195046259552695
53281,1.3418363803177047
53282,-3.631096575956045
53283,-5.201465361749456
53284,-3.61945320746819
53285,-1.825556317343643
53286,-3.106028987668941
53287,-3.5301570256718326
53288,-2.286833608691582
53289,-2.268095801881487
53290,-3.003324182696999
53291,-0.9874923558866051
53292,-2.1953299349480213
53293,-3.700115712627351
53294,-2.1875364964293964
53295,-3.165106721041105
53296,-5.026715488017862
53297,-2.447511159068135
53298,-3.0643647009975665
53299,-2.407508180128771
53300,-15.077039477588183
53301,-0.0029368793334172416
53302,16.614693036724777
53303,-0.7001256248836454
53304,-4.930304447342143
53305,-4.771651436391654
53306,-1.356224840097564
53307,-15.708386231683749
53308,-4.814740038976509
53309,-10.272582834526498
53310,-2.3851284639177917
53311,-3.077231079429623
53312,-2.916324493012608
53313,-3.308591598932404
53314,-3.2517164674016055
53315,-2.714223470389529
53316,-3.149847657957923
53317,-2.4375130117478156
53318,-3.1010931112417546
53319,-3.485918065229449
53320,-3.3132146363388566
53321,-1.506036885541403
53322,-3.3050074438427908
53323,-0.8970898996821566
53324,-3.142548601518787
53325,-3.6667775910144425
53326,-1.8705587001653594
53327,-2.4544606085378398
53328,-1.933499524174351
53329,-2.870811629530168
53330,-2.5573106591587864
53331,-2.4603032810579903
53332,-3.6909685946077575
53333,4.30452073902938
53334,-4.175482619202665
53335,-8.13740794407377
53336,-4.265990544897185
53337,2.239082353154686
53338,-2.46911673739436
53339,-2.256305700906209
53340,-2.216704957824742
53341,-3.552211997375708
53342,-2.729658649066656
53343,6.852790338361167
53344,-4.1734490887797815
53345,-2.3234348916872563
53346,-2.671553446194348
53347,-1.8523730971279226
53348,-2.7003630066264424
53349,-1.0935848690794785
53350,-1.9745689750522866
53351,-5.215719935568944
53352,-1.0109754255752323
53353,-1.7836988331119823
53354,-3.2636228370499216
53355,-2.4377832893367084
53356,-1.8664975656096923
53357,-4.038384937541071
53358,-1.6059328364015433
53359,-6.278959793157959
53360,-2.3223979510878214
53361,-0.1049648848333673
53362,-3.536097619611116
53363,-4.249835514504422
53364,-2.1950858486143137
53365,-2.200621799319322
53366,-2.4990905772521375
53367,-2.461343140470208
53368,-2.1053794238197945
53369,0.21687855180347881
53370,-3.0283901964318
53371,-3.6365842969410265
53372,-2.12325799666161
53373,-3.8306073160624843
53374,-4.191119527451535
53375,-3.258229660115221
53376,-1.1835823380563275
53377,-0.5871816717364453
53378,-2.0086729482293757
53379,-3.763507283043058
53380,-3.3985062091129166
53381,-7.9062277117131785
53382,-1.2032407031026096
53383,-0.9360923386879569
53384,-17.018862726331587
53385,-3.799382422019031
53386,-2.9193517941800273
53387,-2.303070193525709
53388,-1.8907190036561445
53389,-8.942688357378778
53390,0.5111444165047172
53391,-2.342636404401449
53392,0.5185810061448421
53393,-5.2626581611813465
53394,-1.0019456705921599
53395,-4.579068208188
53396,-2.908868525721893
53397,-2.5816932999131366
53398,10.024957750617459
53399,-3.1661061813009033
53400,-0.9406021479314162
53401,-6.492359315541944
53402,-1.8638370253949001
53403,-7.885749172638263
53404,-2.673452862171549
53405,-2.765553274536498
53406,-3.620012276908378
53407,-2.7434653138524587
53408,-3.7158472057160936
53409,-6.015157367139647
53410,-3.4289076482748957
53411,-2.79575884596011
53412,-2.4888740964189044
53413,-7.896978562846183
53414,-1.9183367255226973
53415,-2.694745840066963
53416,-12.612589061898714
53417,-1.9476713332558337
53418,0.23782446353640685
53419,-2.3825959277404856
53420,-3.052139491945624
53421,-2.938800047792143
53422,-3.4289069249654833
53423,-2.3825862688171457
53424,-6.129480836633446
53425,-3.2729767207110245
53426,-2.95132478039761
53427,-3.2757457428001304
53428,-2.948912965625307
53429,2.93709438800748
53430,-3.096268080388639
53431,-1.8849391782542675
53432,-3.4085745905220963
53433,-3.3226882765844143
53434,-0.17416068691497077
53435,-3.630792528396816
53436,14.440378802133987
53437,-21.10242355883109
53438,-1.1399056982453162
53439,-1.2745401184569796
53440,2.7673306011743146
53441,-1.638532172293764
53442,25.01552517137314
53443,-2.7220170579135923
53444,-58.33063081995414
53445,-2.5685985575829733
53446,-1.4848189524490187
53447,-1.6245005590870385
53448,-2.3854385309240556
53449,-3.3333512027301304
53450,-1.8896304956161738
53451,-0.9913340722981052
53452,-0.5744528850829074
53453,-3.6875815740630182
53454,3.696463903844385
53455,-17.636274205345572
53456,-1.8296010165274719
53457,11.241727251048692
53458,0.6004636623975457
53459,-2.891304783591362
53460,-3.71792086830518
53461,-2.365377954367717
53462,-4.302043060910004
53463,-0.0554720237595796
53464,-3.2638624081545826
53465,-4.934536265125118
53466,-3.787580143865306
53467,-1.625417183906543
53468,-2.544369979998557
53469,-4.323713748847018
53470,-3.9136140718178196
53471,-3.698272160900447
53472,-3.404144390352362
53473,-1.0598448982347601
53474,-1.2956467667504035
53475,-4.8278574220044765
53476,-6.735472491419147
53477,-3.0874996309342686
53478,-2.4783568243159575
53479,-1.2340532272470917
53480,-2.796553787942276
53481,-20.13270584326757
53482,-5.649320315289819
53483,0.7113958286370865
53484,-1.4010032383329662
53485,-2.891263544492424
53486,-4.1413305677843395
53487,-0.7942701242459527
53488,-0.21646459149259512
53489,-4.181829682601981
53490,-1.125359031937607
53491,-2.380443802497494
53492,-2.3791467471299157
53493,-2.484024369661984
53494,-4.421883318334996
53495,-3.5164510200065706
53496,-173.36942579126983
53497,-3.3975962037446643
53498,2.936540450146428
53499,-5.760634091871908
53500,-2.681527405260207
53501,-3.6873159841669336
53502,-4.180818271897294
53503,-4.399832017148237
53504,-4.206930293953056
53505,-2.876406770035105
53506,-1.2958960376968995
53507,0.32316832580033816
53508,-2.398360276017258
53509,-3.657643008751347
53510,-1.9176973397531345
53511,-1.8458861976658434
53512,-3.324129664609258
53513,-2.5538341976457057
53514,-3.275571627433074
53515,-4.082520172730025
53516,-0.5805165561869408
53517,-3.1474148536097553
53518,-3.1269192794867484
53519,-5.625876129287484
53520,-0.058667401072338254
53521,-2.4645703049432997
53522,-3.1215706597396364
53523,-1.2735315002348702
53524,-2.731601744284505
53525,-2.3111574412833913
53526,-2.8788066975351714
53527,30.123203253789505
53528,-3.17807849533023
53529,-1.6607942924475612
53530,-3.098166773339912
53531,-1.800356630929945
53532,-1.802616722176899
53533,-1.122401059373463
53534,-4.352592372006506
53535,0.2757186109609213
53536,-2.23976596978907
53537,-7.550661236428299
53538,13.562836373717785
53539,-3.143856231889129
53540,-0.7491075134254253
53541,4.814256483193798
53542,-2.482058990933368
53543,-3.6075173470320063
53544,-7.610115552067205
53545,-2.132748337560978
53546,-2.642116814973646
53547,-2.201105560349968
53548,-5.376322522060679
53549,0.5463565347915211
53550,-0.88385758036829
53551,0.06288236449718498
53552,-1.6782729892953634
53553,-1.4085293784200243
53554,-2.9888505006343875
53555,-1.3942271158925974
53556,-2.6421205173661924
53557,-1.4977093456962443
53558,-3.38913344468621
53559,-8.37482727891211
53560,-3.1216731428493762
53561,-147.13068634845388
53562,-3.616801402912868
53563,-2.9844082349204206
53564,1.7140881746831087
53565,7.600674283659879
53566,-2.921748114355566
53567,-22.28059683926348
53568,7.039474835457071
53569,-2.0341054332876514
53570,-3.9200617708281493
53571,-2.7999487418036857
53572,6.791926230040401
53573,50.69494540273365
53574,-2.2991011796741683
53575,-1.1478637523931778
53576,-8.39101309959827
53577,-2.905715798441019
53578,-1.3616330263932435
53579,-3.680669038344689
53580,-1.4683637678075667
53581,-4.450507687311757
53582,-0.5570062804943974
53583,-1.2163308358207903
53584,-2.4431238043428314
53585,-1.266351277063403
53586,-4.1865359529554365
53587,-2.486916522747357
53588,-3.3110853965104035
53589,-11.582464597251157
53590,-2.5520197079155356
53591,-7.647253382221066
53592,-2.4087202219535984
53593,6.908933570555602
53594,-2.6132642366033947
53595,-29.128639341461543
53596,0.8027469453435332
53597,-1.9497090739630603
53598,-4.432154439007633
53599,-0.6271061106506273
53600,-2.775119638246253
53601,-0.9657785900559814
53602,-3.305483742523188
53603,-2.611980607577846
53604,-1.503330522709522
53605,-2.413101545558262
53606,-5.226533079155589
53607,-2.5250328259294803
53608,-7.647364164124173
53609,-2.525739919529344
53610,-1.4811028857617565
53611,-1.2435082316103525
53612,3.1415158449339704
53613,-2.4630631879036797
53614,2.914391967859984
53615,12.624437913370654
53616,-2.3799681990512633
53617,-1.1587736247987985
53618,-2.7806590170625194
53619,-3.8614652126227123
53620,-0.8252893385266651
53621,-1.2539798849235815
53622,-1.8821660502793611
53623,-3.1644731924583667
53624,-3.18378866608908
53625,3.3118379318972733
53626,-2.043080955296416
53627,-1.4781508814041713
53628,-2.7286858521199107
53629,-2.175256144323282
53630,-3.9947043094294794
53631,-2.4489375273198015
53632,-2.9541663493986023
53633,-2.6938359079113994
53634,-3.0520692811405623
53635,-3.2351375413782866
53636,-6.5376698510823115
53637,-2.4835896226609844
53638,-3.7581420284932836
53639,-3.1581329297084673
53640,-2.8427388066237675
53641,-13.88039838731336
53642,-2.2294027563224157
53643,-2.7057789148818343
53644,-6.111945579634142
53645,-2.7200449979094863
53646,-3.66655102539474
53647,-2.984404919824997
53648,-5.614506052501872
53649,-4.627748720660351
53650,-0.3268821598758218
53651,-5.9515380131314135
53652,-19.46401134765986
53653,-1.4711821433138141
53654,-3.3538564284960977
53655,-2.8339076767535656
53656,-2.712159628861482
53657,-1.3861279846375698
53658,-2.9042068935947793
53659,-2.771333239734072
53660,81.30072206515062
53661,-3.624776748381367
53662,-4.356428845334823
53663,22.09374393521925
53664,-3.9448004178643097
53665,1.6660757671626238
53666,-4.314140693114667
53667,-3.256774273584792
53668,-2.5730142063158956
53669,-2.041383641888667
53670,-2.8471164826546946
53671,-3.99515321841369
53672,-3.5205338219951736
53673,7.468467933319507
53674,-2.308913944922334
53675,-2.552324822781049
53676,-9.93509603286626
53677,-4.420241761133068
53678,-2.455857579302385
53679,-2.4654864181347147
53680,40.05797325423141
53681,-1.2394654874131605
53682,-631.2438718295299
53683,-2.7590771987080585
53684,1.5575527530108908
53685,-4.926164711023147
53686,-2.3709579013427007
53687,-3.737668401227139
53688,-3.4409142214483452
53689,-3.1319691223236
53690,-5.867453386170191
53691,0.5291048845291879
53692,-3.189087050730468
53693,-3.274329019709212
53694,8.639173415129921
53695,-5.151826929156533
53696,-4.094132527288778
53697,-32.62265494435273
53698,-1.3124079301717508
53699,-2.3525282652578428
53700,-1.644458104385938
53701,-9.187841210409593
53702,-3.119986951086613
53703,0.3358024268798827
53704,-4.824045032066429
53705,-3.894025528602433
53706,-4.726744057201952
53707,-3.4985937592205123
53708,2.524988314041534
53709,-6.099015122010128
53710,-3.0028156056544177
53711,2.9939696000177016
53712,-1.2515626618637175
53713,-2.6110391293776463
53714,0.07236255033856986
53715,-2.589197061615812
53716,-3.263226117530894
53717,-2.319460292755809
53718,-3.5958849654960803
53719,11.004365705069926
53720,-95.74185514641009
53721,-2.9615501117326684
53722,-1.4452856387596882
53723,-3.3179778743747907
53724,-1.509972916432081
53725,-1.7424330477377847
53726,-3.304279177891652
53727,-2.2452484451764683
53728,-4.479225544819983
53729,-3.393707688542356
53730,-4.1127993773424345
53731,-0.012741896562101562
53732,-2.6384514864381217
53733,-2.5878206129466803
53734,-2.8731936468421697
53735,-2.949701101211417
53736,-9.894280580693357
53737,-2.3336391119429347
53738,-1.5124190593643754
53739,-5.811837881353725
53740,-2.440484271088703
53741,-2.682739522192709
53742,-1.1424411443871547
53743,-11.88379763263102
53744,-2.2326851192720447
53745,-2.5066575226457233
53746,-1.1668458338880183
53747,-3.132736642691709
53748,-97.96034418178324
53749,-4.072804770726717
53750,-3.27431373702316
53751,-2.3957774396790015
53752,-2.255468653049184
53753,-4.2377423404761
53754,-3.1052589016219927
53755,-3.622771239386453
53756,-1.879852366387471
53757,-3.4140761309102423
53758,-8.667817146051446
53759,-2.0662614697053896
53760,-0.2564388848921526
53761,-3.5634443838546193
53762,-2.683084380734144
53763,-3.378521666836484
53764,-8.685043287557454
53765,-5.097960960418459
53766,-3.626804647571408
53767,-2.7201549197840484
53768,-1.2043895320509663
53769,-7.1243413091281305
53770,-0.34998993771325404
53771,4.8612638227103115
53772,-5.252567438669039
53773,-1.4539919572490627
53774,-1.9421455023086893
53775,-3.0210314945238474
53776,3.40932646995565
53777,-4.006119281064008
53778,-3.5069221762506317
53779,0.1793035696526677
53780,-0.45653449544870206
53781,-1.0437818125637852
53782,-5.127348372540033
53783,-2.9041527320249028
53784,-3.0547356132101195
53785,0.8333269546533733
53786,8.123127448587345
53787,-3.0568985929321775
53788,-3.0902654102952973
53789,-1.4802717574012072
53790,-2.3855467241225603
53791,-2.9492872060562125
53792,-2.1182019968594923
53793,6.519505075269212
53794,-2.034075170905814
53795,-1.2229114938849919
53796,-4.21970476537199
53797,1.0086313276877044
53798,-2.3620095051125762
53799,-2.831535820910458
53800,-1.2928845962055766
53801,-2.6009465384667103
53802,-2.1875552341038715
53803,-5.359251325865092
53804,-2.323585032592787
53805,-2.4187581006094794
53806,-0.5351493936697289
53807,-2.6520184895338503
53808,-1.6121288057940943
53809,-6.7718711960018805
53810,-4.125910991473879
53811,-1.0719713294836322
53812,-109.35831020789674
53813,-3.475112979368371
53814,-2.773857224387726
53815,-3.9356423721821527
53816,-2.2543812656674898
53817,-2.246869473838725
53818,-2.003537582733411
53819,-39.50886204738861
53820,-3.553213989008907
53821,-2.5219066742068317
53822,-4.848608757917189
53823,-2.533984263748585
53824,-7.312843626485375
53825,-3.113596210197508
53826,-3.5426264606126963
53827,-20.553449307587492
53828,-3.800291226619094
53829,-4.012544887161178
53830,-2.6261128224955095
53831,-2.497203805244829
53832,-4.412650139498489
53833,-2.544900569609778
53834,-2.733722739235806
53835,-3.3167128572404616
53836,-3.276049286105486
53837,-2.5966922401896193
53838,-8.065954780663153
53839,-2.7344344747411062
53840,-5.790625526940245
53841,-2.662865908896041
53842,-3.1070226542078316
53843,-3.4049792965933374
53844,-3.5277684717039492
53845,-12.072224978746348
53846,-1.6172088530153101
53847,-5.2632196926812505
53848,0.3434142861593159
53849,-2.4436512425331207
53850,-5.009815708324498
53851,-2.4335331066716095
53852,-11.399611226857417
53853,-0.8736601995350801
53854,-7.334371732258916
53855,-2.4023394626161663
53856,-2.450519540518374
53857,-2.063566180175417
53858,-2.926175594234303
53859,-11.628064691721448
53860,-2.9478884378211174
53861,261.46142606907154
53862,-1.5436587566921443
53863,-1.2420692632704866
53864,-2.9633484989577545
53865,-2.956677157948649
53866,-0.0875726274419093
53867,-4.319553678282921
53868,1.343325786774399
53869,-4.958450857240044
53870,-3.838664872122056
53871,-10.139025076615972
53872,-4.702969733064869
53873,-1.7984614682556916
53874,-3.0168185526196054
53875,-3.104230615799698
53876,-0.6875646309984442
53877,-4.29437532533072
53878,-2.13871827874418
53879,-5.101559204207176
53880,-3.021416694718575
53881,-4.345945160914586
53882,-42.35482564859813
53883,-2.1282604031308807
53884,-7.740603139709158
53885,-3.0721982513705983
53886,3.3562858436400593
53887,-3.0609456844290763
53888,-2.207534461856107
53889,-3.762100013309588
53890,50.615862897413734
53891,-2.4345990329096723
53892,-2.3961138680107092
53893,-5.384378639643848
53894,-3.58918299961272
53895,-5.699678072065225
53896,-1.472161927796269
53897,-2.438467591755636
53898,-1.9856865825682428
53899,-6.837893921312876
53900,-0.42062180687979733
53901,-1.460225526179443
53902,-3.9537363572957256
53903,-71.8534637780041
53904,-3.0199139631613843
53905,-2.588980241994024
53906,-0.03661485392688535
53907,-4.170427313182407
53908,-0.9969818822189684
53909,-2.966062565320981
53910,-0.8512447719038403
53911,-1.538393558247266
53912,-1.0589921494633707
53913,-1.7981661873112127
53914,-0.8374415801251043
53915,-2.34335532839388
53916,-2.4408315323442475
53917,-2.8031837242560007
53918,-1.5720632512013886
53919,-2.498096683083684
53920,-4.382995104180653
53921,-2.489839233331246
53922,-2.418614171622736
53923,-1.6972235247068306
53924,-3.7059392727595073
53925,-6.165807086838235
53926,-1.6454480151284603
53927,-2.111548794092196
53928,-1.9638401914631463
53929,-2.8850875487240732
53930,1.3079403374053773
53931,-6.064486664195213
53932,-2.1645426301021593
53933,-3.82320388004695
53934,-2.7025275260856767
53935,-3.076181287736775
53936,-3.06970084093022
53937,-4.606425440145313
53938,-1.8558884558564719
53939,-2.657016300481043
53940,-3.429647505425325
53941,4.451599643653628
53942,-3.3373661612443835
53943,-5.498003784971084
53944,-2.091397943850755
53945,-5.204021416697362
53946,-1.195773728299631
53947,-0.020625705764571123
53948,-2.652265025360289
53949,-1.412949901012152
53950,-5.408048511791734
53951,-2.1056992308095515
53952,-6.061124603548633
53953,-3.160816419298014
53954,-2.0760807189732824
53955,-1.414964217208967
53956,3.8955397514828722
53957,-2.4637325729105193
53958,-3.4436803356597476
53959,-1.9639362232635205
53960,-3.198396911742196
53961,-2.9288383219626994
53962,-2.593296658324043
53963,-2.4292033022593005
53964,-2.3545491693152205
53965,-1.7569548989809705
53966,-5.4190521778661545
53967,-2.9225848258651963
53968,-1.0836951514987585
53969,-1.5334739275318165
53970,-1.556599370137902
53971,2.685203184238182
53972,-2.601066157344414
53973,15.800028531931565
53974,-2.512229517380614
53975,-4.114427434020393
53976,-6.913269849789684
53977,-2.4617292031407425
53978,-0.7353212268571203
53979,14.19737548811006
53980,-1.5311476789525464
53981,-6.868215087178434
53982,-2.4498661380715756
53983,-3.0941439522634253
53984,-9.430765981860235
53985,-2.2172756507422746
53986,-5.783992751201248
53987,-1.5095757924249682
53988,7.844913632424449
53989,-1.385842125872853
53990,-3.0807447777714487
53991,1.1489585536449294
53992,-1.8292256092905856
53993,-6.464676202267658
53994,-2.940088127861894
53995,-3.470765554952444
53996,-1.7817902016543143
53997,-23.57879877766268
53998,-2.645265668967733
53999,-2.1771223261360326
54000,-1.7933481836976295
54001,-2.9451233218130684
54002,-2.3810072061337957
54003,-1.9290264734113771
54004,-3.053097178358941
54005,5.4566460060916615
54006,-2.0771368889885444
54007,-2.8082440757504306
54008,-0.08531541632747874
54009,-6.569353847763326
54010,-2.246261824327883
54011,-3.7110886437986537
54012,-2.608925174906637
54013,-2.520948441415868
54014,-11.990916564165348
54015,-10.995544994368265
54016,-1.669565038837024
54017,-3.2508886576070504
54018,-2.7898229845605975
54019,-1.3275503869121918
54020,-2.680342100378153
54021,-1.7146902707335356
54022,-2.9416937758645623
54023,-11.027375024900143
54024,-1.9386072835292327
54025,-3.127319690658698
54026,-3.0531197138075887
54027,-6.863547177064978
54028,1.0106102802084735
54029,-4.827584564051591
54030,-2.5799697260225165
54031,-1.4007815963773926
54032,-2.7394542510248767
54033,-0.6759149628000514
54034,14.02306229600166
54035,-23.060391529747122
54036,-3.6422160920295825
54037,-4.437480070045972
54038,-2.6669371238325286
54039,-3.3720577962810836
54040,-2.6281021260141784
54041,-3.566715925832094
54042,0.31283908944069294
54043,-2.8990615318672504
54044,-1.981822834046424
54045,-1.5371169564824987
54046,-2.223723089358105
54047,-2.489532587464254
54048,-3.292142363142991
54049,-0.5892967843129808
54050,-1.4347155099510192
54051,-2.2007499911767487
54052,0.1237894657579699
54053,-3.1689868123226335
54054,-1.3861379574531907
54055,-2.4680533147677273
54056,-14.853309556209807
54057,-1.8936522765423311
54058,-4.50677488215264
54059,-2.943639476932471
54060,-3.0079629561862156
54061,-1.4053278343541278
54062,-1.9407977724958074
54063,-3.9074949189936166
54064,-2.716280175472667
54065,-2.0303223390990874
54066,0.03127251051355007
54067,-4.865718527494031
54068,-0.8644521731486297
54069,-1.6968254167483572
54070,-0.9753143658581098
54071,-1.2164229216019251
54072,-1.75012867459839
54073,-3.285927461583964
54074,-3.073897736514385
54075,-2.656168584124975
54076,-2.594682855431988
54077,-0.5723143020515562
54078,-3.765664236398726
54079,-5.233132402008389
54080,-2.7811493309065405
54081,-2.5052498945307184
54082,-1.6061092160083008
54083,-6.8720573479987035
54084,-3.1175487609371486
54085,20.98119966249691
54086,-0.2028724598232423
54087,-3.1824742636591066
54088,-3.064879300251066
54089,-7.905354753494835
54090,-3.7880107702066272
54091,-2.4441261756774266
54092,0.8606945681550404
54093,-1.9897467412322891
54094,-2.880272983246766
54095,-4.974779224090081
54096,-3.2705542842781647
54097,0.42965831218197037
54098,-6.850625766163937
54099,-0.41561150918027945
54100,-15.471619294958122
54101,-1.8835138277082932
54102,-2.327316058902827
54103,-2.849456995674435
54104,-2.0048082522622606
54105,-1.5591614075261877
54106,-4.358861271182968
54107,-2.1695557691397216
54108,-2.4268117558323947
54109,-2.7183678801099926
54110,-10.715677004211054
54111,-4.423353693365847
54112,-1.913522124002291
54113,-0.09651327595019543
54114,-1.691915851164545
54115,-2.756141815406163
54116,-3.621485448960189
54117,-3.370191864338255
54118,-3.487611483089821
54119,0.6760532824052139
54120,-2.7684354776273348
54121,-3.007693960075607
54122,-2.0630994432130536
54123,-2.4119768777378794
54124,-4.620450347006571
54125,-3.962739347460782
54126,-4.286075784694584
54127,-2.4390477191514313
54128,-2.3897031728693934
54129,-5.528736794513939
54130,-2.5030582243050064
54131,-2.5773772049016945
54132,-2.7556943261543507
54133,-4.128637038063006
54134,-3.1758309597801917
54135,-30.09888205644825
54136,-2.258112481750755
54137,2.9336065551984114
54138,-4.275103246378009
54139,-2.1945044232860247
54140,-4.777767990513764
